Customer ID,Purchase Date,Monetary,Quantity,Age,Gender,Returns,Churn,Frequency,Recency,R_Score,F_Score,M_Score,RFM Score,Cluster,Customer Segment
280,2022-09-06 05:21:15,11010,20,40,Female,2.0,1,6,375,1,1,1,111,0,At Risk
281,2023-08-23 07:40:34,18136,11,61,Male,1.0,0,5,24,4,1,1,411,2,Loyal
282,2023-09-09 12:42:41,48574,53,62,Male,8.0,0,16,6,4,4,4,444,1,High Value
283,2023-03-17 03:09:34,33602,22,38,Female,4.0,0,9,183,2,2,4,224,3,Regular
284,2022-12-30 17:49:59,20503,15,68,Female,4.0,0,7,259,1,1,2,112,0,At Risk
285,2022-10-25 12:27:47,44256,45,35,Female,3.0,1,15,325,1,4,4,144,1,High Value
286,2023-09-12 07:18:04,22252,23,70,Male,2.0,0,7,4,4,1,2,412,2,Loyal
287,2023-08-16 00:02:12,13234,13,40,Female,0.0,1,5,31,4,1,1,411,3,Regular
288,2023-06-25 17:01:08,32304,29,33,Female,4.0,0,9,82,3,2,3,323,3,Regular
289,2023-04-16 01:39:04,25526,44,29,Male,2.0,1,13,153,2,4,2,242,1,High Value
290,2023-06-17 08:57:08,34762,31,36,Female,4.0,0,13,91,3,4,4,344,1,High Value
291,2023-09-14 18:41:29,23707,23,32,Female,4.0,1,7,1,4,1,2,412,3,Regular
292,2022-10-31 15:30:16,12564,19,50,Female,4.0,0,6,319,1,1,1,111,0,At Risk
293,2023-05-30 15:29:10,26705,26,51,Male,4.0,0,10,108,2,2,3,223,2,Loyal
294,2023-03-11 03:37:22,19206,25,20,Male,2.0,0,8,189,2,1,1,211,3,Regular
295,2023-05-15 09:59:05,30641,22,50,Male,4.0,1,11,124,2,3,3,233,2,Loyal
296,2023-05-05 20:02:53,37073,37,37,Female,5.0,1,13,133,2,4,4,244,1,High Value
297,2023-08-27 08:59:09,41053,38,57,Male,7.0,0,15,20,4,4,4,444,1,High Value
298,2023-06-29 12:23:13,17956,21,39,Male,3.0,0,8,79,3,1,1,311,3,Regular
299,2023-04-06 13:04:23,28182,26,44,Female,6.0,0,9,162,2,2,3,223,2,Loyal
300,2023-05-07 12:27:12,31321,36,25,Female,5.0,0,12,131,2,3,3,233,3,Regular
301,2023-05-27 16:29:41,25065,23,35,Female,5.0,1,7,111,2,1,2,212,3,Regular
302,2023-07-30 00:59:58,41001,42,66,Female,6.0,0,14,48,3,4,4,344,1,High Value
303,2023-03-28 16:50:38,30143,21,26,Male,2.0,1,8,171,2,1,3,213,3,Regular
304,2023-07-03 07:58:16,22568,24,49,Male,5.0,1,9,75,3,2,2,322,2,Loyal
305,2023-03-21 17:50:25,19208,34,34,Male,3.0,1,10,178,2,2,1,221,3,Regular
306,2023-03-01 19:28:51,14862,16,37,Female,2.0,0,6,198,1,1,1,111,0,At Risk
307,2021-11-29 07:10:43,21605,18,30,Female,2.0,1,6,656,1,1,2,112,0,At Risk
308,2023-08-31 06:57:54,24185,22,69,Female,3.0,0,10,16,4,2,2,422,2,Loyal
309,2023-02-05 03:01:37,10763,10,68,Female,1.0,1,5,223,1,1,1,111,0,At Risk
310,2023-08-26 02:52:05,14179,11,37,Male,2.0,0,4,21,4,1,1,411,0,At Risk
311,2023-03-07 13:03:31,22226,29,37,Female,4.0,0,9,192,1,2,2,122,3,Regular
312,2023-09-01 04:12:11,18289,18,68,Female,3.0,1,7,15,4,1,1,411,2,Loyal
313,2023-08-28 17:23:01,40924,39,40,Female,4.0,0,13,18,4,4,4,444,1,High Value
314,2023-07-01 01:07:37,28888,36,31,Female,7.0,1,12,77,3,3,3,333,3,Regular
315,2023-09-01 19:36:45,51893,52,26,Female,7.0,0,17,14,4,4,4,444,1,High Value
316,2023-04-27 22:19:31,28125,24,24,Female,4.0,0,10,141,2,2,3,223,3,Regular
317,2023-06-04 01:22:23,30828,33,31,Female,6.0,0,11,104,2,3,3,233,3,Regular
318,2023-05-31 23:43:17,45591,58,55,Female,7.0,0,16,107,2,4,4,244,1,High Value
319,2023-08-08 12:38:15,39840,56,29,Male,5.0,1,15,38,4,4,4,444,1,High Value
320,2023-06-09 21:42:02,14666,17,61,Male,4.0,0,7,98,2,1,1,211,2,Loyal
321,2023-05-01 16:26:27,26697,28,52,Female,3.0,1,9,137,2,2,3,223,2,Loyal
322,2023-07-08 13:39:26,27855,40,68,Female,5.0,0,12,69,3,3,3,333,2,Loyal
323,2023-02-01 03:33:54,16451,19,63,Male,3.0,1,7,227,1,1,1,111,0,At Risk
324,2023-09-12 10:49:22,30112,38,21,Male,4.0,0,12,4,4,3,3,433,3,Regular
325,2022-08-27 18:28:58,37173,33,64,Female,7.0,1,13,384,1,4,4,144,2,Loyal
326,2023-03-27 16:32:55,24250,33,18,Female,6.0,1,10,172,2,2,2,222,3,Regular
327,2023-08-02 12:15:25,33793,35,52,Male,7.0,0,11,45,3,3,4,334,2,Loyal
328,2023-03-27 16:05:04,26300,37,65,Male,5.0,0,11,172,2,3,2,232,2,Loyal
329,2023-06-01 10:43:50,38565,29,25,Male,5.0,0,13,107,2,4,4,244,1,High Value
330,2022-11-16 09:07:01,31565,35,28,Male,7.0,0,12,304,1,3,3,133,3,Regular
331,2023-04-17 15:37:14,32604,22,26,Female,3.0,0,10,151,2,2,3,223,3,Regular
332,2023-08-23 05:21:53,28448,29,48,Female,6.0,1,10,24,4,2,3,423,2,Loyal
333,2023-04-23 19:43:35,17532,16,18,Male,1.0,0,6,145,2,1,1,211,3,Regular
334,2023-06-24 02:41:44,26120,31,38,Female,6.0,0,10,84,3,2,2,322,3,Regular
335,2023-05-02 18:32:58,27973,23,58,Male,3.0,1,8,136,2,1,3,213,2,Loyal
336,2021-04-17 05:21:50,7511,7,32,Male,2.0,0,3,882,1,1,1,111,0,At Risk
337,2023-05-08 20:17:26,22825,17,32,Male,2.0,0,7,130,2,1,2,212,3,Regular
338,2023-08-05 21:46:57,16237,26,25,Female,4.0,1,7,41,3,1,1,311,3,Regular
339,2023-04-25 20:05:10,25965,18,19,Female,3.0,0,8,143,2,1,2,212,3,Regular
340,2023-08-16 11:56:00,58307,43,39,Female,9.0,0,17,31,4,4,4,444,1,High Value
341,2023-08-16 12:47:22,25804,34,65,Female,7.0,0,13,30,4,4,2,442,2,Loyal
342,2023-05-30 06:14:33,37100,45,32,Female,3.0,0,13,109,2,4,4,244,1,High Value
343,2023-06-14 20:24:43,15887,19,65,Male,3.0,1,7,93,3,1,1,311,2,Loyal
344,2022-08-23 05:10:21,20835,26,37,Male,3.0,0,8,389,1,1,2,112,0,At Risk
345,2023-09-12 11:27:33,31505,45,33,Male,4.0,0,12,4,4,3,3,433,1,High Value
346,2023-07-14 09:07:32,30440,37,18,Female,5.0,0,12,64,3,3,3,333,3,Regular
347,2023-07-04 04:14:31,39438,34,65,Male,2.0,1,14,74,3,4,4,344,1,High Value
348,2023-03-11 22:28:21,29869,37,67,Female,5.0,0,12,188,2,3,3,233,2,Loyal
349,2023-02-07 23:51:03,25649,23,30,Male,5.0,1,8,220,1,1,2,112,3,Regular
350,2023-05-03 04:17:27,39043,35,49,Male,5.0,0,13,136,2,4,4,244,1,High Value
351,2023-07-18 18:12:41,37037,39,26,Female,8.0,0,13,59,3,4,4,344,1,High Value
352,2023-03-18 13:05:46,26846,40,35,Female,3.0,1,11,181,2,3,3,233,3,Regular
353,2023-07-02 17:08:13,35279,41,33,Female,6.0,1,11,75,3,3,4,334,1,High Value
354,2023-02-04 00:31:01,16899,16,59,Female,1.0,0,5,224,1,1,1,111,0,At Risk
355,2023-06-23 14:56:23,22342,19,41,Female,1.0,0,7,84,3,1,2,312,3,Regular
356,2023-06-18 21:13:40,34481,31,35,Female,4.0,0,12,89,3,3,4,334,1,High Value
357,2023-07-26 02:14:37,30507,27,36,Male,2.0,0,9,52,3,2,3,323,3,Regular
358,2023-09-13 18:22:16,28447,23,61,Male,2.0,0,8,2,4,1,3,413,2,Loyal
359,2023-08-08 14:04:15,21784,28,29,Male,1.0,0,7,38,4,1,2,412,3,Regular
360,2023-08-17 07:13:04,22528,24,35,Male,5.0,0,8,30,4,1,2,412,3,Regular
361,2023-08-13 12:14:34,10235,16,28,Female,2.0,1,4,34,4,1,1,411,3,Regular
362,2022-12-09 22:05:28,11557,22,20,Male,2.0,0,7,280,1,1,1,111,0,At Risk
363,2023-07-11 15:37:04,41842,34,67,Male,8.0,0,13,66,3,4,4,344,1,High Value
364,2023-06-20 13:57:14,26030,26,57,Male,2.0,0,10,87,3,2,2,322,2,Loyal
365,2022-03-27 15:26:28,14039,11,56,Male,3.0,0,5,537,1,1,1,111,0,At Risk
366,2022-07-17 19:51:29,19099,26,51,Male,1.0,1,8,425,1,1,1,111,0,At Risk
367,2023-07-13 00:03:13,17832,18,65,Male,6.0,0,8,65,3,1,1,311,2,Loyal
368,2023-09-01 01:31:12,30719,33,69,Female,2.0,0,10,15,4,2,3,423,2,Loyal
369,2023-06-16 22:51:06,41470,40,21,Male,6.0,0,12,91,3,3,4,334,1,High Value
370,2023-04-12 03:30:54,40655,52,28,Male,5.0,1,15,157,2,4,4,244,1,High Value
371,2022-07-02 20:52:22,18298,13,36,Male,1.0,0,7,440,1,1,1,111,0,At Risk
372,2023-02-17 08:47:08,35789,39,39,Female,5.0,0,12,211,1,3,4,134,1,High Value
373,2023-08-26 04:46:20,17838,18,31,Female,2.0,0,6,21,4,1,1,411,3,Regular
374,2023-09-08 10:07:40,44006,55,50,Female,8.0,0,14,8,4,4,4,444,1,High Value
375,2023-02-08 20:59:14,28427,23,67,Male,2.0,1,11,219,1,3,3,133,2,Loyal
376,2023-05-07 17:49:50,52441,36,54,Male,8.0,1,15,131,2,4,4,244,1,High Value
377,2023-08-07 22:52:39,16838,17,19,Female,2.0,1,7,39,4,1,1,411,3,Regular
378,2022-08-22 20:38:04,24684,34,63,Male,3.0,1,9,389,1,2,2,122,2,Loyal
379,2023-09-04 08:10:35,40327,42,60,Male,5.0,0,16,12,4,4,4,444,1,High Value
380,2023-07-25 09:34:53,26785,24,37,Male,3.0,1,8,53,3,1,3,313,3,Regular
381,2023-05-04 22:48:19,31513,31,63,Female,8.0,0,11,134,2,3,3,233,2,Loyal
382,2023-06-23 21:38:04,8928,10,66,Male,2.0,0,5,84,3,1,1,311,0,At Risk
383,2023-06-05 18:51:10,22980,27,44,Female,3.0,0,9,102,2,2,2,222,3,Regular
384,2023-06-17 04:20:50,28662,37,48,Male,6.0,0,12,91,3,3,3,333,1,High Value
385,2023-06-11 17:28:57,35184,59,36,Male,5.0,1,19,96,3,4,4,344,1,High Value
386,2023-06-30 19:25:07,17598,29,49,Male,2.0,1,9,77,3,2,1,321,2,Loyal
387,2023-08-12 08:35:10,43503,37,34,Male,7.0,1,14,35,4,4,4,444,1,High Value
388,2023-05-31 21:15:11,36907,29,56,Female,3.0,0,10,107,2,2,4,224,2,Loyal
389,2023-08-23 09:50:23,27311,35,36,Female,4.0,1,12,24,4,3,3,433,3,Regular
390,2023-04-14 15:10:27,23566,26,34,Male,5.0,0,8,154,2,1,2,212,3,Regular
391,2022-06-29 16:12:30,17436,18,46,Male,2.0,1,7,443,1,1,1,111,0,At Risk
392,2023-05-31 18:53:54,19156,24,25,Female,3.0,1,7,107,2,1,1,211,3,Regular
393,2022-11-23 04:34:59,20646,22,26,Male,4.0,1,8,297,1,1,2,112,0,At Risk
394,2022-11-03 15:09:53,25445,31,42,Male,3.0,0,10,316,1,2,2,122,3,Regular
395,2023-09-12 01:27:38,29701,36,69,Male,5.0,0,12,4,4,3,3,433,2,Loyal
396,2023-07-27 13:27:49,41115,28,68,Female,5.0,1,11,50,3,3,4,334,2,Loyal
397,2023-07-01 20:44:42,14491,22,24,Male,5.0,1,9,76,3,2,1,321,3,Regular
398,2023-07-07 17:35:04,29740,37,48,Female,5.0,1,12,70,3,3,3,333,1,High Value
399,2023-07-05 17:17:39,30692,34,39,Female,4.0,1,11,72,3,3,3,333,3,Regular
400,2023-08-20 18:18:53,60047,63,35,Female,9.0,0,20,26,4,4,4,444,1,High Value
401,2023-07-03 21:33:15,21805,33,36,Female,6.0,1,11,74,3,3,2,332,3,Regular
402,2023-09-14 17:14:42,38437,36,59,Male,3.0,0,15,1,4,4,4,444,1,High Value
403,2023-08-20 00:47:11,36146,34,70,Male,4.0,1,12,27,4,3,4,434,2,Loyal
404,2023-06-13 13:51:24,31443,39,38,Male,5.0,0,12,94,3,3,3,333,1,High Value
405,2023-08-01 16:12:34,24501,22,35,Male,5.0,1,8,45,3,1,2,312,3,Regular
406,2022-08-22 23:56:27,24166,42,28,Female,3.0,0,14,389,1,4,2,142,1,High Value
407,2023-02-07 00:56:33,23424,25,57,Female,1.0,0,9,221,1,2,2,122,2,Loyal
408,2022-08-01 04:59:14,25198,29,65,Male,3.0,0,8,411,1,1,2,112,0,At Risk
409,2023-08-08 06:07:23,34818,44,19,Female,7.0,0,15,39,4,4,4,444,1,High Value
410,2023-07-19 05:34:49,10774,19,21,Female,1.0,0,5,59,3,1,1,311,3,Regular
411,2023-02-04 11:09:51,34858,36,23,Female,6.0,0,12,224,1,3,4,134,3,Regular
412,2023-07-25 00:49:20,24129,35,44,Female,1.0,0,12,53,3,3,2,332,2,Loyal
413,2023-07-26 06:15:48,27645,23,29,Female,2.0,1,9,52,3,2,3,323,3,Regular
414,2023-08-08 07:16:00,21097,32,21,Male,3.0,0,8,39,4,1,2,412,3,Regular
415,2023-07-28 22:15:26,21321,33,20,Female,4.0,0,9,49,3,2,2,322,3,Regular
416,2023-06-18 17:17:46,24680,35,48,Female,5.0,0,10,89,3,2,2,322,2,Loyal
417,2023-07-23 10:05:32,27972,28,20,Male,3.0,0,10,55,3,2,3,323,3,Regular
418,2023-07-15 23:54:17,23951,25,30,Male,3.0,1,8,62,3,1,2,312,3,Regular
419,2023-07-18 11:20:43,33882,34,44,Male,4.0,0,13,60,3,4,4,344,1,High Value
420,2023-08-30 03:17:55,28300,34,45,Male,5.0,0,10,17,4,2,3,423,2,Loyal
421,2023-06-29 05:34:40,33461,31,65,Male,4.0,0,10,79,3,2,3,323,2,Loyal
422,2023-06-24 12:52:06,26694,33,69,Female,3.0,0,10,83,3,2,3,323,2,Loyal
423,2022-03-21 16:24:36,17025,15,28,Male,3.0,1,5,543,1,1,1,111,0,At Risk
424,2022-01-02 18:41:10,14366,15,21,Female,2.0,0,5,621,1,1,1,111,0,At Risk
425,2023-07-13 04:36:34,12512,15,20,Female,2.0,0,5,65,3,1,1,311,3,Regular
426,2023-03-16 19:38:57,15553,29,45,Male,2.0,1,9,183,2,2,1,221,2,Loyal
427,2023-09-01 00:43:41,36974,38,59,Female,5.0,0,14,15,4,4,4,444,1,High Value
428,2022-10-09 13:36:02,25618,28,27,Male,2.0,1,11,341,1,3,2,132,3,Regular
429,2023-08-25 17:20:54,14133,29,31,Male,2.0,0,9,21,4,2,1,421,3,Regular
430,2022-03-31 02:25:47,14100,7,54,Female,1.0,0,5,534,1,1,1,111,0,At Risk
431,2023-09-12 11:03:27,40424,48,34,Male,7.0,1,13,4,4,4,4,444,1,High Value
432,2023-09-13 17:09:40,48893,47,67,Female,7.0,0,15,2,4,4,4,444,1,High Value
433,2022-09-24 10:20:39,5845,7,49,Male,2.0,0,3,357,1,1,1,111,0,At Risk
434,2023-08-14 15:54:45,25053,32,36,Male,4.0,0,11,32,4,3,2,432,3,Regular
435,2023-08-26 08:49:09,28518,47,48,Female,6.0,1,12,21,4,3,3,433,1,High Value
436,2023-06-03 06:12:03,17330,29,50,Female,3.0,1,8,105,2,1,1,211,2,Loyal
437,2022-02-21 20:56:16,31109,27,28,Male,4.0,0,10,571,1,2,3,123,0,At Risk
438,2023-06-28 19:40:18,15205,16,27,Female,2.0,0,6,79,3,1,1,311,3,Regular
439,2023-09-01 17:48:47,22477,38,24,Female,4.0,0,11,14,4,3,2,432,3,Regular
440,2023-06-11 23:06:08,44175,44,37,Female,2.0,0,15,96,3,4,4,344,1,High Value
441,2023-02-08 10:58:40,9936,20,31,Female,1.0,0,5,220,1,1,1,111,0,At Risk
442,2022-12-25 00:31:47,24274,23,67,Female,0.0,1,7,265,1,1,2,112,2,Loyal
443,2023-09-08 09:10:13,43251,42,23,Female,3.0,1,13,8,4,4,4,444,1,High Value
444,2023-07-14 05:43:00,35822,48,44,Female,9.0,0,13,64,3,4,4,344,1,High Value
445,2023-03-28 14:27:26,14387,22,43,Female,1.0,0,8,171,2,1,1,211,0,At Risk
446,2023-07-28 05:52:52,47270,48,54,Female,6.0,1,16,50,3,4,4,344,1,High Value
447,2023-06-26 17:30:13,9758,20,38,Male,1.0,0,6,81,3,1,1,311,3,Regular
448,2023-09-13 10:22:54,15670,23,39,Female,4.0,0,7,3,4,1,1,411,3,Regular
449,2023-06-11 01:57:17,28324,29,18,Female,7.0,0,10,97,2,2,3,223,3,Regular
450,2023-05-24 19:33:08,41486,47,60,Female,6.0,0,15,114,2,4,4,244,1,High Value
451,2023-06-15 17:00:00,21455,29,63,Female,4.0,0,9,92,3,2,2,322,2,Loyal
452,2023-08-21 23:05:19,27456,35,63,Male,7.0,0,10,25,4,2,3,423,2,Loyal
453,2022-08-18 06:24:47,24128,30,37,Male,4.0,0,10,394,1,2,2,122,0,At Risk
454,2022-11-22 12:43:30,25960,21,37,Male,3.0,1,8,297,1,1,2,112,0,At Risk
455,2023-05-20 06:07:13,19869,15,47,Female,2.0,0,5,119,2,1,1,211,0,At Risk
456,2023-01-25 23:35:11,13622,12,19,Male,0.0,0,3,233,1,1,1,111,0,At Risk
457,2023-08-03 18:03:59,30475,28,34,Male,3.0,0,10,43,3,2,3,323,3,Regular
458,2023-07-01 17:18:52,13867,16,40,Male,2.0,1,6,76,3,1,1,311,3,Regular
459,2022-07-28 11:33:58,18145,10,36,Male,1.0,1,5,415,1,1,1,111,0,At Risk
460,2023-08-29 14:54:23,42653,38,19,Female,7.0,0,13,17,4,4,4,444,1,High Value
461,2023-08-21 14:24:30,33874,23,70,Female,3.0,0,11,25,4,3,4,434,2,Loyal
462,2023-08-05 23:20:15,34428,34,48,Female,5.0,0,12,41,3,3,4,334,1,High Value
463,2022-08-31 23:04:49,19146,28,26,Male,2.0,1,7,380,1,1,1,111,0,At Risk
464,2023-05-14 13:32:08,21737,20,38,Female,3.0,1,8,124,2,1,2,212,3,Regular
465,2023-04-20 14:25:37,29600,36,28,Male,7.0,0,10,148,2,2,3,223,3,Regular
466,2023-07-14 11:49:40,19656,22,64,Male,4.0,1,7,64,3,1,1,311,2,Loyal
467,2023-09-06 11:30:23,31138,19,61,Female,4.0,0,9,10,4,2,3,423,2,Loyal
468,2023-07-24 14:23:54,38042,38,39,Female,4.0,0,13,53,3,4,4,344,1,High Value
469,2022-11-15 14:37:32,35549,31,33,Male,6.0,0,12,304,1,3,4,134,3,Regular
470,2023-08-05 17:53:35,25577,22,45,Male,0.0,0,8,41,3,1,2,312,2,Loyal
471,2023-08-11 03:41:38,31659,38,63,Female,5.0,0,13,36,4,4,3,443,1,High Value
472,2023-05-31 09:49:00,18946,14,38,Female,5.0,1,7,108,2,1,1,211,3,Regular
473,2022-09-14 17:06:05,22208,26,49,Female,5.0,0,11,366,1,3,2,132,0,At Risk
474,2023-09-08 15:20:11,28036,40,46,Female,6.0,0,11,7,4,3,3,433,1,High Value
475,2023-07-29 02:03:20,20630,35,67,Male,5.0,0,11,49,3,3,2,332,2,Loyal
476,2023-07-24 03:07:04,21393,14,19,Male,2.0,0,6,54,3,1,2,312,3,Regular
477,2023-03-06 12:01:25,16779,17,29,Female,2.0,1,5,194,1,1,1,111,0,At Risk
478,2023-02-14 10:44:47,20252,12,42,Female,4.0,0,6,214,1,1,1,111,0,At Risk
479,2023-04-02 08:17:12,23904,32,46,Female,4.0,1,10,167,2,2,2,222,2,Loyal
480,2023-09-12 13:27:34,12669,20,54,Male,3.0,1,6,3,4,1,1,411,2,Loyal
481,2023-01-13 03:46:04,29231,35,50,Female,2.0,0,10,246,1,2,3,123,2,Loyal
482,2023-07-02 22:04:25,27279,37,68,Male,1.0,0,12,75,3,3,3,333,2,Loyal
483,2022-12-25 03:00:00,23318,32,32,Female,5.0,1,11,265,1,3,2,132,3,Regular
484,2022-12-14 11:43:09,23430,28,63,Male,4.0,0,8,276,1,1,2,112,2,Loyal
485,2023-01-12 21:07:30,33567,35,64,Male,5.0,1,11,246,1,3,4,134,2,Loyal
486,2023-08-16 01:20:44,37233,48,21,Male,7.0,1,15,31,4,4,4,444,1,High Value
487,2022-10-15 12:59:33,22535,25,18,Male,4.0,0,9,335,1,2,2,122,3,Regular
488,2023-04-08 04:02:52,45661,43,41,Female,3.0,1,15,161,2,4,4,244,1,High Value
489,2022-10-24 15:27:16,25817,30,47,Female,4.0,0,12,326,1,3,2,132,2,Loyal
490,2023-03-05 19:17:37,22037,20,57,Male,2.0,0,6,194,1,1,2,112,0,At Risk
491,2022-07-09 08:45:13,21379,31,20,Female,4.0,1,8,434,1,1,2,112,0,At Risk
492,2023-07-15 00:35:57,29726,26,25,Male,3.0,0,10,63,3,2,3,323,3,Regular
493,2023-02-19 09:29:57,25801,32,42,Male,3.0,1,11,209,1,3,2,132,3,Regular
494,2023-01-12 20:52:20,22598,23,35,Male,3.0,0,8,246,1,1,2,112,3,Regular
495,2023-04-12 15:04:19,27027,24,30,Female,2.0,0,10,156,2,2,3,223,3,Regular
496,2023-07-02 04:15:27,8490,12,23,Male,2.0,0,5,76,3,1,1,311,3,Regular
497,2023-05-18 06:52:53,27887,34,64,Male,3.0,0,11,121,2,3,3,233,2,Loyal
498,2023-01-18 06:42:57,14345,13,52,Male,2.0,1,5,241,1,1,1,111,0,At Risk
499,2023-07-28 04:30:47,37909,42,32,Male,7.0,0,13,50,3,4,4,344,1,High Value
500,2023-07-21 23:56:00,32626,35,33,Female,3.0,0,11,56,3,3,3,333,3,Regular
501,2022-09-10 00:47:37,17042,17,25,Male,2.0,1,6,371,1,1,1,111,0,At Risk
502,2023-05-07 07:14:57,30387,36,19,Female,2.0,0,10,132,2,2,3,223,3,Regular
503,2023-07-20 08:00:17,29088,29,43,Male,6.0,0,10,58,3,2,3,323,3,Regular
504,2022-07-22 15:12:23,20215,19,30,Male,4.0,0,8,420,1,1,1,111,0,At Risk
505,2023-08-01 15:37:04,54766,69,38,Female,7.0,0,23,45,3,4,4,344,1,High Value
506,2023-07-24 11:59:51,24945,42,56,Female,6.0,1,14,54,3,4,2,342,1,High Value
507,2021-10-22 19:46:22,15549,17,51,Male,3.0,0,6,693,1,1,1,111,0,At Risk
508,2022-12-29 01:52:47,19483,17,63,Female,2.0,0,6,261,1,1,1,111,0,At Risk
509,2021-12-30 19:55:08,14568,19,42,Male,3.0,0,7,624,1,1,1,111,0,At Risk
510,2022-08-14 03:10:20,42548,36,70,Male,7.0,0,13,398,1,4,4,144,1,High Value
511,2023-09-09 10:32:04,20418,24,34,Female,3.0,1,8,7,4,1,1,411,3,Regular
512,2023-03-21 03:16:13,21502,19,30,Female,2.0,0,6,179,2,1,2,212,3,Regular
513,2023-09-10 09:09:59,38161,56,55,Female,5.0,0,16,6,4,4,4,444,1,High Value
514,2023-02-26 09:32:20,17718,16,57,Male,4.0,0,7,202,1,1,1,111,0,At Risk
515,2022-11-08 00:38:55,18334,8,58,Female,0.0,0,5,312,1,1,1,111,0,At Risk
516,2023-08-04 23:00:54,35497,43,35,Male,5.0,1,11,42,3,3,4,334,1,High Value
517,2023-08-03 12:32:01,9183,19,70,Male,2.0,1,6,43,3,1,1,311,2,Loyal
518,2022-08-17 01:23:52,18956,34,41,Female,4.0,0,10,395,1,2,1,121,0,At Risk
519,2022-10-20 18:07:20,25509,19,57,Female,1.0,0,9,330,1,2,2,122,0,At Risk
520,2023-06-03 16:38:19,21523,33,23,Male,6.0,0,10,104,2,2,2,222,3,Regular
521,2023-03-21 09:11:00,18702,28,30,Female,3.0,0,9,179,2,2,1,221,3,Regular
522,2022-10-01 03:46:18,20820,26,64,Male,2.0,1,7,350,1,1,2,112,0,At Risk
523,2023-05-07 06:05:37,25840,25,66,Male,4.0,0,8,132,2,1,2,212,2,Loyal
524,2023-08-02 19:46:53,38284,45,43,Female,8.0,1,13,44,3,4,4,344,1,High Value
525,2023-08-04 16:04:26,37601,46,47,Female,4.0,0,13,42,3,4,4,344,1,High Value
526,2023-09-04 04:48:44,31392,37,42,Male,5.0,0,13,12,4,4,3,443,1,High Value
527,2023-03-26 21:45:53,20060,34,49,Female,2.0,0,9,173,2,2,1,221,2,Loyal
528,2022-10-19 18:23:24,30344,38,46,Male,5.0,1,11,331,1,3,3,133,2,Loyal
529,2023-05-27 23:00:14,32763,30,28,Male,1.0,1,11,111,2,3,3,233,3,Regular
530,2023-07-24 19:35:22,32133,44,38,Female,4.0,1,14,53,3,4,3,343,1,High Value
531,2023-05-27 19:28:50,25886,21,35,Female,6.0,1,8,111,2,1,2,212,3,Regular
532,2023-07-12 05:19:51,31475,22,62,Male,4.0,0,10,66,3,2,3,323,2,Loyal
533,2023-08-26 23:37:34,33970,38,19,Male,2.0,1,13,20,4,4,4,444,1,High Value
534,2023-07-30 20:34:59,26495,33,34,Female,5.0,1,10,47,3,2,2,322,3,Regular
535,2023-07-07 20:54:03,25162,24,52,Male,3.0,0,9,70,3,2,2,322,2,Loyal
536,2022-01-26 16:28:08,38162,43,46,Female,9.0,1,14,597,1,4,4,144,1,High Value
537,2023-08-10 13:16:22,37070,34,61,Male,3.0,0,11,36,4,3,4,434,2,Loyal
538,2022-10-09 02:51:14,22655,29,42,Female,3.0,1,11,342,1,3,2,132,0,At Risk
539,2023-06-05 03:02:16,61085,63,68,Male,7.0,1,19,103,2,4,4,244,1,High Value
540,2022-11-19 03:49:44,29080,37,51,Female,8.0,0,10,301,1,2,3,123,2,Loyal
541,2023-06-11 21:30:43,20361,27,65,Male,6.0,1,10,96,3,2,1,321,2,Loyal
542,2023-04-04 04:23:00,32240,28,36,Male,5.0,0,10,165,2,2,3,223,3,Regular
543,2023-08-22 11:43:16,15471,17,58,Female,3.0,0,7,25,4,1,1,411,2,Loyal
544,2022-11-22 16:14:19,23113,19,46,Male,3.0,0,7,297,1,1,2,112,0,At Risk
545,2023-06-06 17:10:07,30358,37,48,Female,6.0,1,11,101,2,3,3,233,2,Loyal
546,2023-05-12 20:35:20,24550,26,55,Male,2.0,0,11,126,2,3,2,232,2,Loyal
547,2023-07-11 08:02:10,23544,22,19,Female,4.0,1,8,67,3,1,2,312,3,Regular
548,2023-08-27 20:56:16,60633,57,65,Female,6.0,0,18,19,4,4,4,444,1,High Value
549,2023-04-10 15:19:04,37433,28,60,Male,4.0,1,11,158,2,3,4,234,2,Loyal
550,2023-04-03 14:41:28,19069,28,35,Female,1.0,0,8,165,2,1,1,211,3,Regular
551,2023-07-05 17:07:42,22367,36,38,Male,4.0,0,9,72,3,2,2,322,3,Regular
552,2023-08-23 02:57:58,21345,24,25,Female,2.0,1,8,24,4,1,2,412,3,Regular
553,2023-09-05 05:32:49,20584,24,37,Male,1.0,0,7,11,4,1,2,412,3,Regular
554,2023-05-17 11:38:53,30772,31,35,Female,4.0,0,10,122,2,2,3,223,3,Regular
555,2023-05-21 21:02:55,48477,36,37,Female,10.0,0,16,117,2,4,4,244,1,High Value
556,2022-07-10 16:00:53,23397,24,66,Male,1.0,0,8,432,1,1,2,112,0,At Risk
557,2023-08-07 18:52:09,33750,27,60,Male,2.0,0,11,39,4,3,4,434,2,Loyal
558,2023-08-22 02:54:26,18299,17,47,Male,0.0,0,7,25,4,1,1,411,2,Loyal
559,2022-12-20 06:00:47,28013,34,46,Male,5.0,0,11,270,1,3,3,133,2,Loyal
560,2023-04-28 20:20:40,23966,29,38,Male,4.0,1,9,140,2,2,2,222,3,Regular
